,creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreOri,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name
227,"Oct 4, 2019",True,False,False,False,https://www.winnipegfreepress.com/arts-and-life/entertainment/movies/birth-of-a-supervillain-562089832.html,"Phoenix's take on the character, whose scars are all on the inside, might explain how a person gets that way. Beyond that, it's best to watch Joker under the assumption it's a one-off.",2632793,3.5/5,POSITIVE,Randall King,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,randall-king,2405,Winnipeg Free Press
228,"Oct 4, 2019",True,False,False,False,https://www.cinepremiere.com.mx/guason-critica.html,Arthur Fleck's transformation to the enigmatic Joker ends up being a bucket of ice water for the viewer. Because what we see on the screen is no longer part of a fictional universe and instead becomes a reflection of reality. [Full Review in Spanish],2632791,5/5,POSITIVE,Arturo Magaña,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,arturo-magana,2619,Cine Premiere
229,"Oct 4, 2019",True,False,False,False,http://cinexcepcion.mx/guason-la-enfermedad-mental-es-moral/,"It falls short as an agent of chaos: because it has a reason, a story, an explanation, a cause ... but not a will. Despite this it ends well-enough and unsettling enough. [Full Review in Spanish]",2632790,7.5/10,POSITIVE,Hugo Hernández Valdivia,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,hugo-hernandez-valdivia,2708,Cinexcepción
230,"Oct 4, 2019",True,False,False,False,http://www.sensacine.com/peliculas/pelicula-258374/sensacine/,Essential. [Full Review in Spanish],2632788,4.5/5,POSITIVE,Quim Casas,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,quim-casas,2655,Sensacine
231,"Oct 4, 2019",True,False,False,False,http://www.scifimoviepage.com/joker-movie-review/,We get the monsters we deserve.,2632774,4.5/5,POSITIVE,Rob Vaux,http://resizing.flixster.com/IUOe2urVvh13op-Sosfs-xB-nfw=/100x100/v1.YzsyMTI4O2o7MTkzMDU7MjA0ODsxMDA7MTAw,rob-vaux,1819,Sci-Fi Movie Page
232,"Oct 4, 2019",False,True,False,False,https://www.bizjournals.com/losangeles/news/2019/10/04/flick-picks-joker-is-no-laughing-matter.html,"Joker is certainly an interesting and worthy experiment, bringing a dark, unrelenting nihilism to a genre that's built on morality.",2632753,,NEGATIVE,Annlee Ellingson,http://resizing.flixster.com/Z_5vBqU68IhoJL0i9AI5RijvqUY=/38x42/v1.YzsyNDEwO2c7MTkzMDU7MjA0ODszODs0Mg,annlee-ellingson,2566,L.A. Biz
233,"Oct 4, 2019",True,False,False,False,https://filmthreat.com/reviews/joker/,...the most radical film to come from a major studio since Fight Club.,2632752,10/10,POSITIVE,Chris Gore,http://resizing.flixster.com/8CabgLrhIIznR4jkNSTbpZ3sHgM=/128x128/v1.YzsyODY5O2c7MTkzMDU7MjA0ODsxNTA7MTUw,chris-gore,174,Film Threat
234,"Oct 4, 2019",True,False,False,False,https://www.columbusalive.com/entertainment/20191004/this-joker-is-darker-bleaker-and-not-what-youre-expecting,"""Joker"" is a character study laced with societal commentary, more art-house than blockbuster. And in a world of ready-made superhero franchises, it's so bold, it's shocking.",2632745,5/5,POSITIVE,Brad Keefe,http://resizing.flixster.com/4go_TtLYQD9jnryAmiVH-Pehs4Q=/38x42/v1.YzsyNDUyO2c7MTkzMDU7MjA0ODszODs0Mg,brad-keefe,2576,Columbus Alive
235,"Oct 4, 2019",True,False,False,False,https://www.youtube.com/watch?v=TrfIdhFqi_E,What happens when a broken person is immersed in a broken environment. A question brilliantly asked by JOKER.,2632743,9/10,POSITIVE,John Campea,http://resizing.flixster.com/lHalHk7rvuXEITY1xuf01B3jRuw=/128x128/v1.YzszMDE5O2o7MTkzMDU7MjA0ODs0MjA7NDIw,john-campea,3115,The John Campea Show
236,"Oct 4, 2019",False,True,False,False,https://aisleseat.com/joker.html,What should have been the most electrifying comic book picture of the year is actually one of its most shocking duds.,2632733,1.5/4,NEGATIVE,Mike McGranaghan,http://resizing.flixster.com/_U4evWaAKBATn2HvNLVW1vIqtJA=/38x42/v1.YzsyNDYyO2c7MTkzMDU7MjA0ODszODs0Mg,mike-mcgranaghan,6,Aisle Seat
237,"Oct 4, 2019",True,False,False,False,https://www.excelsior.com.mx/opinion/la-critica/guason-joker/1339944,"Much of this great achievement as a director is due, no doubt, to the three-time Oscar nominee, Joaquin Phoenix, who delivers one of the best performances of his career. [Full Review in Spanish]",2632723,,POSITIVE,Lucero Calderón,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,lucero-calderon,2656,Excelsior
238,"Oct 4, 2019",True,False,False,False,https://www.youtube.com/watch?v=hOSA6KcT9Dk,All the positive things you've heard about [Joaquin Phoenix] as the Joker are true. He is absolutely fantastic... That performance alone is worth the price of admission.,2632720,,POSITIVE,Jaby Koay,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jaby-koay,3113,GET Jaby
239,"Oct 4, 2019",False,True,False,False,https://oklahoman.com/article/5642998/movie-reviews,"Joker is overly long, thematically murky and narratively uneven, with an unnecessary ending that, like a bad greasepaint job, ruthlessly highlights the film's flaws rather than concealing them.",2632716,2.5/4,NEGATIVE,Brandy McDonnell,http://resizing.flixster.com/pFi5-xztlqmIlM88vQaOiObSaMw=/128x128/v1.YzszMDM0O2c7MTkzMDU7MjA0ODsxNTA7MTUw,brandy-mcdonnell,2807,The Oklahoman
240,"Oct 4, 2019",False,True,False,False,https://www.esquire.com/entertainment/movies/a29340484/joker-movie-ending-sequel-batman-connection/,"It is a deeply unpleasant movie. You'll walk away depressed, wondering if there's any good left in the world.",2632691,,NEGATIVE,Matt Miller,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,matt-miller,2335,Esquire Magazine
241,"Oct 4, 2019",False,True,False,False,https://www.kpbs.org/news/2019/oct/03/joker-wannabe-scorsese/,One of the main problems I have with the film is its inability to decide what it wants to be.,2632687,,NEGATIVE,Beth Accomando,http://resizing.flixster.com/CF0PrWiC3ZWz9eBDekT0S5IqNYI=/128x128/v1.YzsxMDAwMDAyNjA2O2o7MTkzMTQ7MjA0ODs1MDA7NTAw,beth-accomando,1346,KPBS.org
242,"Oct 4, 2019",True,False,False,False,https://www.bangkokpost.com/life/arts-and-entertainment/1764649/this-joker-is-no-laughing-matter,"By the time the movie is over, you will find yourself fully invested and ready to watch his journey continue. Well, if there's ever another one.",2632686,,POSITIVE,Tatat Bunnag,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,tatat-bunnag,1193,Bangkok Post
243,"Oct 4, 2019",True,False,False,False,https://bookandfilmglobe.com/film/movie-review-joker/,Joker has two scenes that are absolutely brilliant.,2632684,3/5,POSITIVE,Stephen Garrett,http://resizing.flixster.com/EaaxpdmHXS1uDP2-T2y_jDuvKWM=/128x128/v1.YzszMzI5O3A7MTkzMDU7MjA0ODsxNTA7MTUw,stephen-garrett,3406,Book & Film Globe
244,"Oct 4, 2019",True,False,False,False,https://weekendspecial.co.za/the-joker-review-joaquin-phoenix/,"Intense and disturbing, Joker is a well-crafted movie, if rather open-ended in its intentions.",2632682,4/5,POSITIVE,Theresa Smith,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,theresa-smith,2841,Weekend Special (South Africa)
245,"Oct 4, 2019",True,False,False,False,https://city-press.news24.com/Trending/is-the-joker-controversy-valid-20191002,"For me, The Joker is one of the top features released this year.",2632681,4/5,POSITIVE,Phumlani S Langa,http://resizing.flixster.com/teO2Bl0fRFVzpGyzDZhjLKMnCaQ=/128x128/v1.YzsyOTg5O2o7MTkzMDU7MjA0ODs0MTE7NDEx,phumlani-s-langa,3047,City Press (South Africa)
246,"Oct 4, 2019",True,False,False,False,https://battleroyalewithcheese.com/2019/10/joker-the-brwc-review/,"Joker is a disturbing look through the eyes of a mad man who blames the world for his insanity, one told via career-best work from Todd Phillips and the performance of a lifetime by Joaquin Phoenix.",2632658,,POSITIVE,Mark Goodyear,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,mark-goodyear,3042,Battle Royale With Cheese
247,"Oct 4, 2019",True,False,False,True,https://www.sandiegoreader.com/movies/joker/,"If there is a meaningful difference between performing and acting, Joaquin Phoenix surely exemplifies the former here, creepily contorting as the Clown Prince of Crime in Todd Phillips' timely, toxic take on the Making of a Murdering Madman.",2632638,2/5,POSITIVE,Matthew Lickona,http://resizing.flixster.com/PfLEB7BYzb1sSgPQaOzEPSWb69A=/128x128/v1.YzsyODIwO2c7MTkzMDU7MjA0ODsxNTA7MTUw,matthew-lickona,2574,San Diego Reader
248,"Oct 4, 2019",True,False,False,False,https://www.stltoday.com/suburban-journals/illinois/life/matdekinder/joker-is-probably-the-least-comic-book-comic-book-movie/article_70811cba-01e8-5e1a-8be8-4970a30fd15a.html,"This is probably the least comic-book ""comic-book movie"" ever, as writer/director Todd Phillips (with a writing assist from Scott Silver) shows us a bleak world devoid of heroes of any shape or form.",2632621,4/5,POSITIVE,Mathew DeKinder,http://resizing.flixster.com/0korFnHnFWuICTp-0dTHdxn5x3w=/38x42/v1.YzsyNDA2O2c7MTkzMDU7MjA0ODszODs0Mg,mathew-dekinder,2527,Suburban Journals of St. Louis
249,"Oct 4, 2019",True,False,False,False,http://filmireland.net/2019/10/04/review-joker/,"Ultimately, Joker is near Shakespearean in its tragic scope. It's Macbeth for the comic book movie generation, and easily the most morally complex comic book film since The Dark Knight.",2632616,,POSITIVE,Michael Lee,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,michael-lee-18858,170,Film Ireland Magazine
250,"Oct 4, 2019",True,False,False,False,https://www.eastbayexpress.com/oakland/phoenix-rising/Content?oid=27702104,Joker will grab you and hold you. Listen to it.,2632614,,POSITIVE,Kelly Vance,http://resizing.flixster.com/QRt03EVqkPUxK_WQLFhSHLTwDG0=/38x42/v1.YzsxNzY0O2c7MTkzMDU7MjA0ODszODs0Mg,kelly-vance,2277,East Bay Express
251,"Oct 4, 2019",False,True,False,True,https://www.polygon.com/reviews/2019/10/3/20893138/joker-review-joaquin-phoenix-robert-de-niro-todd-phillips,"Phillips' flashes of style are all in service of a grimdark image rather than a message about the haves and have-nots, or the treatment of mental illness, or any of the other, real issues so easily within reach. It's all show, and no substance.",2632612,,NEGATIVE,Karen Han,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,karen-han,2843,Polygon
252,"Oct 4, 2019",False,True,False,False,https://world.wng.org/2019/10/seething_resentment,"It's impossible not to feel empathy for this excruciatingly sad clown... Ultimately though, Joker fails because of its genre. The character has to hit those DC marks.",2632611,,NEGATIVE,Megan Basham,http://resizing.flixster.com/0bJDe3yJHJCBMzfz6VxP9p8OQIk=/128x128/v1.YzszNTMyO2o7MTkzMDU7MjA0ODszMDA7MzAw,megan-basham,2959,WORLD
253,"Oct 4, 2019",False,True,False,False,https://thereader.com/film/jokerreview,"Watching an emaciated creeper do several ""kooky underpants dances"" is definitely somebody's idea of a good time. It is just not mine.",2632607,F,NEGATIVE,Ryan Syrek,http://resizing.flixster.com/SIkWlCN2vzb2Vk4Akaf1Rhb9W9w=/128x128/v1.YzszNDA1O2o7MTkzMDU7MjA0ODszMDA7MzAw,ryan-syrek,1045,"The Reader (Omaha, NE)"
254,"Oct 4, 2019",True,False,False,False,https://www.bgdailynews.com/news/reviews/phoenix-a-one-man-show-in-joker/article_3493c971-9681-5c2a-81aa-8b24d1fa1fed.html,"As the title character, Phoenix is an unnerving ticking time bomb that slowly erupts on screen -- building to a explosive crescendo in the excellent final act.",2632603,B,POSITIVE,Micheal Compton,http://resizing.flixster.com/AZfeQ8esAKsaU8M9QI5g4rHXTPk=/128x128/v1.YzszMTE4O2o7MTkzMDU7MjA0ODszMDA7MzAw,micheal-compton,3193,Bowling Green Daily News
255,"Oct 4, 2019",True,False,False,False,https://www.sfexaminer.com/entertainment/joker-a-dark-gritty-powerful-drama-about-rage/,"[Phoenix] moves like a balletic contortionist spider, all limbs and big shoes and flapping bell-bottoms. When he explodes into full-bore killer clown mode, his release is not entirely monstrous; it's also heartbreaking.",2632598,3.5/4,POSITIVE,Jeffrey M. Anderson,http://resizing.flixster.com/BXDyiaQVWJzauEYM1WTGUtNErEQ=/128x128/v1.YzsyNDkxO2c7MTkzMDU7MjA0ODsxNTI7MTY4,jeffrey-m-anderson,403,San Francisco Examiner
256,"Oct 4, 2019",True,False,False,False,http://reelbob.com/2019/10/04/reelbob-joker-&#9733;&#9733;&#9733;/,"Many moments in ""Joker"" are pretentious and derivative, but when Phoenix turns his dead eyes toward you, all you see is him and the nightmare scenario surging in his heart and mind.",2632595,3/4,POSITIVE,Bob Bloom,http://resizing.flixster.com/_SOH0ELhj7yGV4D5CGpUdUVPQXc=/38x38/v1.YzsxNjY5O2c7MTkzMDU7MjA0ODszODszOA,bob-bloom,872,"Journal and Courier (Lafayette, IN)"
257,"Oct 4, 2019",False,True,False,True,https://www.salon.com/2019/10/04/joker-review-todd-phillips-incels-alt-right-warner-bros/,"While it succeeds in aping the superficial aspects of [Martin] Scorsese's style, ""Joker"" lacks the intelligence or gravitas of Scorsese's best work.",2632589,2.5/4,NEGATIVE,Matthew Rozsa,http://resizing.flixster.com/v75imGSYa9bxKBhjkppsJQlvCuM=/128x128/v1.YzszMzMwO2o7MTkzMDU7MjA0ODs0MDA7NDAw,matthew-rozsa,400,Salon.com
258,"Oct 4, 2019",True,False,False,False,http://www.thefilmyap.com/movies/indy-style-october-4/,"A dark, deranged and often mesmerizing take on the superhero genre. The sort of movie that crawls into your guts and stays there awhile.",2632584,4.5/5,POSITIVE,Christopher Lloyd,http://resizing.flixster.com/MQ2P2aXs1MhvxJtk-z9jFP3HsoA=/128x128/v1.YzszMTA3O2o7MTkzMDU7MjA0ODszMDA7MzAw,christopher-lloyd,2953,The Film Yap
259,"Oct 4, 2019",True,False,False,False,https://www.bostonherald.com/2019/10/04/jokers-a-wild-dark-ride/,Todd Phillips has made a surprisingly austere and relentlessly dark origin film. Arthur Fleck aka Joker is this generation's Travis Bickle.,2632579,A-,POSITIVE,James Verniere,http://resizing.flixster.com/TT7QjyXKHn3wJXbySZVuwnxZJEo=/50x50/v1.YzsyMzE3O2c7MTkzMDU7MjA0ODs1MDs1MA,james-verniere,45,Boston Herald
260,"Oct 4, 2019",True,False,False,False,https://www.comingsoon.net/movies/reviews/1103135-joker-review,Joker is a tough watch that is not entirely rewarding but is ambitious enough to swing for the fences when it sees the opportunity.,2632575,6/10,POSITIVE,Spencer Perry,http://resizing.flixster.com/SqZDPJFkuYX81K4fKifXNkVT1EQ=/128x128/v1.YzsxMDAwMDAyODAyO2o7MTkzMTQ7MjA0ODszMDA7MzAw,spencer-perry,982,ComingSoon.net
261,"Oct 4, 2019",True,False,False,False,https://www.cinefiloz.com/critica-joker-2019/,The film works as social awareness as much as it does as a performance vehicle for Joaquin Phoenix. [Full Review in Spanish],2632572,,POSITIVE,Emmanuel Báez,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,emmanuel-baez,2806,Cinéfiloz
262,"Oct 4, 2019",True,False,False,False,https://www.tulsaworld.com/entertainment/movie-review-creepy-and-unforgettable-joker-should-be-an-oscar/article_bcfb90cb-175f-5945-98c4-4da99b6caf2e.html,"""Joker"" effectively tells a story with themes borrowed, but not stolen, from movies like ""Taxi Driver"" and ""Network"" and makes them its own platform through its own disturbed form of avenging angel.",2632567,3.5/4,POSITIVE,Michael Smith,http://resizing.flixster.com/_s3T2nIiWFJ4YZlH3Rs7vo8AGqA=/128x128/v1.YzsyNzIyO2c7MTkzMDU7MjA0ODsxNTA7MTUw,michael-smith,2091,Tulsa World
263,"Oct 4, 2019",False,True,False,False,https://www.arkansasonline.com/news/2019/oct/04/darkness-on-the-edge-20191004/?entertainment-movies,"There's... a strong sense that Phillips is brandishing this bleakness as a kind of affect, like the rich kid who wears his brand new black leather jacket to a punk show but only after intentionally scuffing it against the grill of his Bentley first.",2632566,83/100,NEGATIVE,Piers Marchant,http://resizing.flixster.com/iR7pV9-WjVXgDOJBJLE3UX_tZWw=/128x128/v1.Yzs0MDI0O2o7MTkzMDU7MjA0ODszMDA7MzAw,piers-marchant,1096,Arkansas Democrat-Gazette
264,"Oct 4, 2019",True,False,False,False,https://www.thebluspot.com/single-post/2019/10/04/Joker-A-Shocking-and-Darkly-Humorous-Origin-Story,"As an origin story it's rather compelling to see what drove the man down the path we know he has to eventually tread, and as a character study it's equally captivating to see the effects it has on the man himself.",2632550,3/4,POSITIVE,Jeff Beck,http://resizing.flixster.com/3_DDhoHVdzFQ7gTIbM_QZ6r4_wk=/38x42/v1.YzsyMzc2O2c7MTkzMDU7MjA0ODszODs0Mg,jeff-beck,2788,The Blu Spot
265,"Oct 4, 2019",False,True,False,True,https://culturess.com/2019/10/04/joker-review-joaquin-phoenix-cant-save-desperate-act-pretension/,"Joker is a self-serious movie that, in spite of its lead, posits itself as revolutionary when it never hovers above bland and tasteless.",2632548,,NEGATIVE,Kristen Lopez,http://resizing.flixster.com/XY-vxWlLeDS2b57jwUBoMZjjjUo=/128x128/v1.YzsyNzczO2c7MTkzMDU7MjA0ODsxNTA7MTUw,kristen-lopez,2922,Culturess
266,"Oct 4, 2019",True,False,False,False,https://www.sacurrent.com/sanantonio/cinematic-spillover-short-reviews-of-joker-little-monsters-the-day-shall-come-and-more/Content?oid=22119764,"The most audacious comic-book-inspired film ever made; one that doubles-down on its depravity with no remorse. That said, it's impossible not to become hypnotized by its external beauty and indiscriminate brutality.",2632540,3.5/5,POSITIVE,Kiko Martinez,http://resizing.flixster.com/zQYrVwbyrj_dqbWsFPwjjwmqgto=/128x128/v1.YzsyODQxO2c7MTkzMDU7MjA0ODsxNTA7MTUw,kiko-martinez,2956,San Antonio Current
267,"Oct 4, 2019",True,False,False,False,https://www.peoplesworld.org/article/joker-exposes-the-broken-class-system-that-creates-its-own-monsters/,"Joker is ultimately an-in-your face examination of a broken class system that creates its own monsters. It's a gritty and morbidly beautiful journey with little comfort to spare, but many messages to mull over.",2632539,A,POSITIVE,Chauncey K. Robinson,http://resizing.flixster.com/9JroaO-4vEPv48zMWpRSyJy5CHM=/128x128/v1.YzsxMDAwMDAyNjc0O2o7MTkzMTQ7MjA0ODsyOTY7Mjk2,chauncey-k-robinson,3183,People's World
